ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
50,Toronto,Rogers Masters,8/9/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Nadal R.,Paire B.,1,55,9310,920,6,2,6,3,,,,,,,2,0,Completed
50,Toronto,Rogers Masters,8/9/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Wawrinka S.,Fucsovics M.,195,51,290,982,1,6,7,6,7,6,,,,,2,1,Completed
50,Toronto,Rogers Masters,8/9/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Auger-Aliassime F.,68,133,822,441,3,6,6,4,7,6,,,,,2,1,Completed
50,Toronto,Rogers Masters,8/9/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Schwartzman D.,Querrey S.,12,32,2470,1270,6,4,3,6,6,1,,,,,2,1,Completed
50,Toronto,Rogers Masters,8/9/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Dimitrov G.,Tiafoe F.,5,41,4610,1065,7,6,3,6,7,6,,,,,2,1,Completed
50,Toronto,Rogers Masters,8/9/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Anderson K.,Ivashka I.,6,125,4355,459,7,5,6,3,,,,,,,2,0,Completed
50,Toronto,Rogers Masters,8/9/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Tsitsipas S.,Djokovic N.,27,10,1534,3355,6,3,6,7,6,3,,,,,2,1,Completed
50,Toronto,Rogers Masters,8/9/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Cilic M.,Schwartzman D.,7,12,3905,2470,6,3,6,2,,,,,,,2,0,Completed
50,Toronto,Rogers Masters,8/9/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev A.,Medvedev D.,3,68,5665,822,6,3,6,2,,,,,,,2,0,Completed
50,Toronto,Rogers Masters,8/9/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Haase R.,Shapovalov D.,39,26,1110,1575,7,5,6,2,,,,,,,2,0,Completed
50,Toronto,Rogers Masters,8/9/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Khachanov K.,Isner J.,38,9,1175,3490,7,6,7,6,,,,,,,2,0,Completed
50,Toronto,Rogers Masters,8/10/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Nadal R.,Wawrinka S.,1,195,9310,290,7,5,7,6,,,,,,,2,0,Completed
50,Toronto,Rogers Masters,8/10/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,Anderson K.,Dimitrov G.,6,5,4355,4610,6,2,6,2,,,,,,,2,0,Completed
50,Toronto,Rogers Masters,8/10/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,Tsitsipas S.,Zverev A.,27,3,1534,5665,3,6,7,6,6,4,,,,,2,1,Completed
50,Toronto,Rogers Masters,8/10/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,Khachanov K.,Haase R.,38,39,1175,1110,6,3,6,1,,,,,,,2,0,Completed
50,Toronto,Rogers Masters,8/11/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,Nadal R.,Cilic M.,1,7,9310,3905,2,6,6,4,6,4,,,,,2,1,Completed
50,Toronto,Rogers Masters,8/11/2018,Masters 1000,Outdoor,Hard,Semifinals,3,Tsitsipas S.,Anderson K.,27,6,1534,4355,6,7,6,4,7,6,,,,,2,1,Completed
50,Toronto,Rogers Masters,8/12/2018,Masters 1000,Outdoor,Hard,Semifinals,3,Nadal R.,Khachanov K.,1,38,9310,1175,7,6,6,4,,,,,,,2,0,Completed
50,Toronto,Rogers Masters,8/12/2018,Masters 1000,Outdoor,Hard,The Final,3,Nadal R.,Tsitsipas S.,1,27,9310,1534,6,2,7,6,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/12/2018,Masters 1000,Outdoor,Hard,1st Round,3,Mannarino A.,Cecchinato M.,28,22,1410,1730,6,7,6,2,7,6,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/13/2018,Masters 1000,Outdoor,Hard,1st Round,3,Edmund K.,Mcdonald M.,16,81,1950,735,6,3,6,2,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/13/2018,Masters 1000,Outdoor,Hard,1st Round,3,Carreno Busta P.,Gasquet R.,13,26,2290,1570,6,3,2,6,6,3,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/13/2018,Masters 1000,Outdoor,Hard,1st Round,3,Gojowczyk P.,Sousa J.,47,61,1013,876,2,6,6,4,7,5,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/13/2018,Masters 1000,Outdoor,Hard,1st Round,3,Nishikori K.,Rublev A.,23,37,1710,1180,7,5,6,3,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/13/2018,Masters 1000,Outdoor,Hard,1st Round,3,Pouille L.,Murray A.,17,375,1870,110,6,1,1,6,6,4,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/13/2018,Masters 1000,Outdoor,Hard,1st Round,3,Shapovalov D.,Tiafoe F.,32,38,1305,1145,7,6,3,6,7,5,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/13/2018,Masters 1000,Outdoor,Hard,1st Round,3,Mayer L.,Mmoh M.,50,133,987,436,6,4,1,6,6,4,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/13/2018,Masters 1000,Outdoor,Hard,1st Round,3,Klahn B.,Marterer M.,102,45,554,1022,7,6,6,4,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/13/2018,Masters 1000,Outdoor,Hard,1st Round,3,Paire B.,Ferrer D.,57,79,920,740,6,2,6,2,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/13/2018,Masters 1000,Outdoor,Hard,1st Round,3,Querrey S.,Isner J.,34,9,1225,3570,6,4,6,7,7,6,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/13/2018,Masters 1000,Outdoor,Hard,1st Round,3,Chardy J.,Verdasco F.,46,30,1015,1330,6,1,6,2,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/14/2018,Masters 1000,Outdoor,Hard,1st Round,3,Wawrinka S.,Schwartzman D.,151,12,380,2380,6,2,4,6,6,3,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/14/2018,Masters 1000,Outdoor,Hard,1st Round,3,Djokovic N.,Johnson S.,10,33,3445,1235,6,4,7,6,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/14/2018,Masters 1000,Outdoor,Hard,1st Round,3,Haase R.,Krajinovic F.,55,31,930,1312,4,6,6,2,6,3,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/14/2018,Masters 1000,Outdoor,Hard,1st Round,3,Raonic M.,Lajovic D.,29,64,1395,850,6,3,6,3,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/14/2018,Masters 1000,Outdoor,Hard,1st Round,3,Chung H.,Sock J.,25,20,1595,1815,2,6,6,1,6,2,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/14/2018,Masters 1000,Outdoor,Hard,1st Round,3,Khachanov K.,Ramos-Vinolas A.,27,41,1525,1065,2,6,6,3,6,2,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/14/2018,Masters 1000,Outdoor,Hard,1st Round,3,Copil M.,Kohlschreiber P.,92,35,642,1225,6,4,6,2,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/14/2018,Masters 1000,Outdoor,Hard,1st Round,3,Kyrgios N.,Kudla D.,18,77,1855,758,6,7,7,5,7,6,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/14/2018,Masters 1000,Outdoor,Hard,1st Round,3,Coric B.,Medvedev D.,21,56,1745,927,6,2,6,3,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/14/2018,Masters 1000,Outdoor,Hard,1st Round,3,Goffin D.,Tsitsipas S.,11,15,3085,2089,7,5,6,3,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/14/2018,Masters 1000,Outdoor,Hard,1st Round,3,Fucsovics M.,Hurkacz H.,48,114,1007,488,4,6,6,3,7,6,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/14/2018,Masters 1000,Outdoor,Hard,1st Round,3,Zverev M.,Dzumhur D.,44,24,1030,1630,6,3,6,4,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/14/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Mayer L.,Pouille L.,50,17,987,1870,7,6,6,4,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/15/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Federer R.,Gojowczyk P.,2,47,6480,1013,6,4,6,4,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/15/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Shapovalov D.,Edmund K.,32,16,1305,1950,6,4,7,5,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/15/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Cilic M.,Copil M.,7,92,4085,642,6,7,6,4,6,4,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/15/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Haase R.,Zverev A.,55,4,930,4845,5,7,6,4,7,5,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/15/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Mannarino A.,10,28,3445,1410,4,6,6,2,6,1,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/15/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Goffin D.,Paire B.,11,57,3085,920,5,7,6,4,6,2,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/15/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Anderson K.,Chardy J.,6,46,4535,1015,7,6,6,2,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/15/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Raonic M.,Jaziri M.,29,60,1395,884,6,3,7,5,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/15/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Carreno Busta P.,Klahn B.,13,102,2290,554,6,4,6,4,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/15/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Khachanov K.,Querrey S.,27,34,1525,1225,7,5,6,4,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/15/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Dimitrov G.,Zverev M.,5,44,4700,1030,7,6,7,5,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/16/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Fucsovics M.,Garcia-Lopez G.,48,71,1007,805,6,7,6,4,7,5,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/16/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Kyrgios N.,Coric B.,18,21,1855,1745,7,6,0,6,6,3,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/16/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Wawrinka S.,Nishikori K.,151,23,380,1710,6,4,6,4,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/16/2018,Masters 1000,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Chung H.,3,25,5410,1595,6,2,6,3,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/16/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Raonic M.,Shapovalov D.,29,32,1395,1305,7,6,6,4,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/16/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Carreno Busta P.,Haase R.,13,55,2290,930,6,4,6,2,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/17/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Del Potro J.M.,Kyrgios N.,3,18,5410,1855,7,6,6,7,6,2,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/17/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Goffin D.,Anderson K.,11,6,3085,4535,6,2,6,4,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/17/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Dimitrov G.,10,5,3445,4700,2,6,6,3,6,4,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/17/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Cilic M.,Khachanov K.,7,27,4085,1525,7,6,3,6,6,4,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/17/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Wawrinka S.,Fucsovics M.,151,48,380,1007,6,4,6,3,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/17/2018,Masters 1000,Outdoor,Hard,3rd Round,3,Federer R.,Mayer L.,2,50,6480,987,6,1,7,6,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/17/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,Cilic M.,Carreno Busta P.,7,13,4085,2290,7,6,6,4,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/17/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Raonic M.,10,29,3445,1395,7,5,4,6,6,3,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/18/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,Goffin D.,Del Potro J.M.,11,3,3085,5410,7,6,7,6,,,,,,,2,0,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/18/2018,Masters 1000,Outdoor,Hard,Quarterfinals,3,Federer R.,Wawrinka S.,2,151,6480,380,6,7,7,6,6,2,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/18/2018,Masters 1000,Outdoor,Hard,Semifinals,3,Djokovic N.,Cilic M.,10,7,3445,4085,6,4,3,6,6,3,,,,,2,1,Completed
51,Cincinnati,Western & Southern Financial Group Masters,8/19/2018,Masters 1000,Outdoor,Hard,Semifinals,3,Federer R.,Goffin D.,2,11,6480,3085,7,6,1,1,,,,,,,1,0,Retired
51,Cincinnati,Western & Southern Financial Group Masters,8/19/2018,Masters 1000,Outdoor,Hard,The Final,3,Djokovic N.,Federer R.,10,2,3445,6480,6,4,6,4,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/19/2018,ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Baghdatis M.,69,92,815,635,7,6,6,4,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/19/2018,ATP250,Outdoor,Hard,1st Round,3,Medvedev D.,Basic M.,57,81,952,713,6,4,6,4,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2018,ATP250,Outdoor,Hard,1st Round,3,Struff J.L.,Paire B.,52,55,975,955,7,6,6,3,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2018,ATP250,Outdoor,Hard,1st Round,3,Seppi A.,Sousa J.,50,67,996,816,7,5,6,4,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2018,ATP250,Outdoor,Hard,1st Round,3,Carballes Baena R.,Pella G.,89,65,640,825,6,4,6,2,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2018,ATP250,Outdoor,Hard,1st Round,3,Sandgren T.,Berankis R.,61,104,872,540,6,4,6,3,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2018,ATP250,Outdoor,Hard,1st Round,3,Paul T.,Djere L.,392,90,101,636,6,3,7,6,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2018,ATP250,Outdoor,Hard,1st Round,3,Mayer L.,Sugita Y.,41,93,1061,625,6,3,7,6,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2018,ATP250,Outdoor,Hard,1st Round,3,Daniel T.,Millman J.,76,54,750,963,6,4,7,6,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2018,ATP250,Outdoor,Hard,1st Round,3,Munar J.,Schnur B.,85,263,656,207,7,6,7,6,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2018,ATP250,Outdoor,Hard,1st Round,3,Fritz T.,Jaziri M.,70,59,810,904,6,1,6,4,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2018,ATP250,Outdoor,Hard,1st Round,3,Skugor F.,Herbert P.H.,385,74,104,764,6,2,6,3,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2018,ATP250,Outdoor,Hard,1st Round,3,Berrettini M.,Benneteau J.,60,58,899,911,6,3,6,3,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2018,ATP250,Outdoor,Hard,1st Round,3,Andreozzi G.,Fucsovics M.,118,40,475,1077,6,3,4,6,6,0,,,,,2,1,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2018,ATP250,Outdoor,Hard,1st Round,3,Zeballos H.,Lacko L.,149,77,388,736,7,6,7,5,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2018,ATP250,Outdoor,Hard,1st Round,3,Harrison R.,Gojo B.,56,497,955,70,6,2,6,4,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2018,ATP250,Outdoor,Hard,2nd Round,3,Struff J.L.,Cecchinato M.,52,22,975,1734,6,3,6,4,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2018,ATP250,Outdoor,Hard,2nd Round,3,Jarry N.,Seppi A.,47,50,1024,996,6,4,6,3,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2018,ATP250,Outdoor,Hard,2nd Round,3,Berrettini M.,Basilashvili N.,60,36,899,1152,7,5,6,3,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2018,ATP250,Outdoor,Hard,2nd Round,3,Gojowczyk P.,Zeballos H.,45,149,1038,388,6,4,6,7,6,1,,,,,2,1,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2018,ATP250,Outdoor,Hard,2nd Round,3,Johnson S.,Paul T.,34,392,1235,101,7,6,6,2,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2018,ATP250,Outdoor,Hard,2nd Round,3,Medvedev D.,De Minaur A.,57,43,952,1043,6,3,6,3,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2018,ATP250,Outdoor,Hard,2nd Round,3,Munar J.,Rublev A.,85,37,656,1145,6,3,6,2,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2018,ATP250,Outdoor,Hard,2nd Round,3,Carballes Baena R.,Ramos-Vinolas A.,89,51,640,985,6,1,6,3,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2018,ATP250,Outdoor,Hard,2nd Round,3,Koepfer D.,Sandgren T.,243,61,232,872,6,2,7,6,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2018,ATP250,Outdoor,Hard,2nd Round,3,Chung H.,Garcia-Lopez G.,23,69,1630,815,7,6,6,2,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2018,ATP250,Outdoor,Hard,2nd Round,3,Edmund K.,Mayer L.,16,41,1985,1061,6,3,6,3,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2018,ATP250,Outdoor,Hard,2nd Round,3,Harrison R.,Simon G.,56,39,955,1080,,,,,,,,,,,,,Walkover
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2018,ATP250,Outdoor,Hard,2nd Round,3,Andreozzi G.,Albot R.,118,96,475,598,6,4,6,3,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2018,ATP250,Outdoor,Hard,2nd Round,3,Krajinovic F.,Fritz T.,32,70,1314,810,6,4,6,1,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2018,ATP250,Outdoor,Hard,2nd Round,3,Carreno Busta P.,Skugor F.,12,385,2380,104,6,3,6,7,6,3,,,,,2,1,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2018,ATP250,Outdoor,Hard,2nd Round,3,Daniel T.,Querrey S.,76,35,750,1225,3,6,7,5,7,6,,,,,2,1,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2018,ATP250,Outdoor,Hard,3rd Round,3,Edmund K.,Carballes Baena R.,16,89,1985,640,7,5,7,5,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2018,ATP250,Outdoor,Hard,3rd Round,3,Jarry N.,Struff J.L.,47,52,1024,975,6,2,6,2,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2018,ATP250,Outdoor,Hard,3rd Round,3,Medvedev D.,Andreozzi G.,57,118,952,475,7,5,6,1,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2018,ATP250,Outdoor,Hard,3rd Round,3,Chung H.,Berrettini M.,23,60,1630,899,6,3,3,6,6,3,,,,,2,1,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2018,ATP250,Outdoor,Hard,3rd Round,3,Johnson S.,Munar J.,34,85,1235,656,6,4,6,4,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/23/2018,ATP250,Outdoor,Hard,3rd Round,3,Carreno Busta P.,Gojowczyk P.,12,45,2380,1038,6,2,7,6,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/23/2018,ATP250,Outdoor,Hard,3rd Round,3,Daniel T.,Koepfer D.,76,243,750,232,7,6,7,6,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/23/2018,ATP250,Outdoor,Hard,3rd Round,3,Harrison R.,Krajinovic F.,56,32,955,1314,6,3,7,6,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/23/2018,ATP250,Outdoor,Hard,Quarterfinals,3,Johnson S.,Edmund K.,34,16,1235,1985,6,1,6,2,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/23/2018,ATP250,Outdoor,Hard,Quarterfinals,3,Carreno Busta P.,Chung H.,12,23,2380,1630,6,3,6,4,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/24/2018,ATP250,Outdoor,Hard,Quarterfinals,3,Medvedev D.,Harrison R.,57,56,952,955,7,6,6,4,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/24/2018,ATP250,Outdoor,Hard,Quarterfinals,3,Daniel T.,Jarry N.,76,47,750,1024,4,6,6,2,6,1,,,,,2,1,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/25/2018,ATP250,Outdoor,Hard,Semifinals,3,Medvedev D.,Daniel T.,57,76,952,750,6,1,6,1,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/25/2018,ATP250,Outdoor,Hard,Semifinals,3,Johnson S.,Carreno Busta P.,34,12,1235,2380,6,3,6,4,,,,,,,2,0,Completed
52,Winston-Salem,Winston-Salem Open at Wake Forest University,8/25/2018,ATP250,Outdoor,Hard,The Final,3,Medvedev D.,Johnson S.,57,34,952,1235,6,4,6,4,,,,,,,2,0,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Harris L.,40,145,1080,401,6,2,6,2,6,3,,,,,3,0,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Lorenzi P.,Edmund K.,94,16,603,1935,4,6,6,4,7,5,6,1,,,3,1,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Sonego L.,Muller G.,121,127,460,448,7,6,6,7,5,7,7,6,6,2,3,2,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Ramos-Vinolas A.,26,52,1525,985,6,3,6,2,6,3,,,,,3,0,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Pella G.,Ruud C.,66,143,825,401,6,4,6,4,6,1,,,,,3,0,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Sock J.,Andreozzi G.,18,113,1815,498,6,0,7,6,6,2,,,,,3,0,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Berlocq C.,24,172,1575,330,7,6,6,4,1,6,6,3,,,3,1,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Dimitrov G.,101,8,560,3790,6,3,6,2,7,5,,,,,3,0,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Jarry N.,Gojowczyk P.,42,47,1063,1038,7,6,4,6,6,1,7,5,,,3,1,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Humbert U.,Altamirano C.,139,345,411,128,6,3,7,6,6,3,,,,,3,0,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Duckworth J.,382,448,110,83,6,7,6,3,7,5,6,3,,,3,1,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Kubler J.,Bautista Agut R.,98,22,578,1650,6,3,6,3,6,4,,,,,3,0,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Klahn B.,11,92,3200,618,7,6,6,3,6,4,,,,,3,0,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Basilashvili N.,Bedene A.,37,78,1152,725,6,2,4,6,6,2,2,6,6,4,3,2,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Lopez F.,32,63,1330,850,6,2,7,5,6,4,,,,,3,0,Completed
53,New York,US Open,8/27/2018,Grand Slam,Outdoor,Hard,1st Round,5,Fritz T.,Zverev M.,74,48,780,1030,4,6,2,6,6,4,7,6,6,2,3,2,Completed
